site,pv_kwp,battery_kwh,mult,capex,stress,battery_life_yr,cash_day,ch4_kg_per_day,payback
London,1500.0,2500.0,0.125,1822487.9057454276,1.0523381897376316,10.551425750882084,398.24808202987293,91.46067980016417,inf
London,1500.0,2500.0,0.15,1851985.486894513,1.0523381897376316,10.551425750882084,395.82362330529054,91.46067980016417,inf
London,1500.0,2500.0,0.175,1881483.0680435987,1.0523381897376316,10.551425750882084,393.3991645807082,91.46067980016417,inf
London,1500.0,2500.0,0.2,1910980.649192684,1.0523381897376316,10.551425750882084,390.97470585612587,91.46067980016417,inf
London,1500.0,2500.0,0.225,1940478.2303417698,1.0523381897376316,10.551425750882084,388.5502471315435,91.46067980016417,inf
London,1500.0,2500.0,0.25,1969975.8114908552,1.0523381897376316,10.551425750882084,386.1257884069611,91.46067980016417,inf
London,1500.0,2500.0,0.275,1999473.3926399406,1.0523381897376316,10.551425750882084,383.70132968237874,91.46067980016417,inf
London,1500.0,2500.0,0.3,2028970.9737890263,1.0523381897376316,10.551425750882084,381.27687095779635,91.46067980016417,inf
London,1500.0,2500.0,0.325,2058468.5549381117,1.0523381897376316,10.551425750882084,378.85241223321395,91.46067980016417,inf
London,1500.0,2500.0,0.35,2087966.1360871973,1.0523381897376316,10.551425750882084,376.4279535086316,91.46067980016417,inf
London,1500.0,2500.0,0.375,2117463.717236283,1.0523381897376316,10.551425750882084,374.0034947840492,91.46067980016417,inf
London,1500.0,2500.0,0.4,2146961.298385368,1.0523381897376316,10.551425750882084,371.57903605946683,91.46067980016417,inf
London,1500.0,2500.0,0.425,2176458.8795344536,1.0523381897376316,10.551425750882084,369.1545773348845,91.46067980016417,inf
London,1500.0,2500.0,0.45,2205956.4606835395,1.0523381897376316,10.551425750882084,366.7301186103021,91.46067980016417,inf
London,1500.0,2500.0,0.475,2235454.041832625,1.0523381897376316,10.551425750882084,364.3056598857197,91.46067980016417,inf
London,1500.0,2500.0,0.5,2264951.6229817104,1.0523381897376316,10.551425750882084,361.88120116113737,91.46067980016417,inf
London,1500.0,2500.0,0.525,2294449.204130796,1.0523381897376316,10.551425750882084,359.45674243655503,91.46067980016417,inf
London,1500.0,2500.0,0.55,2323946.785279881,1.0523381897376316,10.551425750882084,357.0322837119727,91.46067980016417,inf
London,1500.0,2500.0,0.575,2353444.3664289666,1.0523381897376316,10.551425750882084,354.60782498739025,91.46067980016417,inf
London,1500.0,2500.0,0.6,2382941.9475780525,1.0523381897376316,10.551425750882084,352.1833662628079,91.46067980016417,inf
London,1500.0,2500.0,0.625,2412439.528727138,1.0523381897376316,10.551425750882084,349.7589075382255,91.46067980016417,inf
London,1500.0,2500.0,0.65,2441937.1098762234,1.0523381897376316,10.551425750882084,347.3344488136431,91.46067980016417,inf
London,1500.0,2500.0,0.675,2471434.691025309,1.0523381897376316,10.551425750882084,344.9099900890608,91.46067980016417,inf
London,1500.0,2500.0,0.7,2500932.2721743947,1.0523381897376316,10.551425750882084,342.4855313644784,91.46067980016417,inf
London,1500.0,2500.0,0.725,2530429.85332348,1.0523381897376316,10.551425750882084,340.06107263989605,91.46067980016417,inf
London,1500.0,2500.0,0.75,2559927.4344725655,1.0523381897376316,10.551425750882084,337.63661391531366,91.46067980016417,inf
London,1500.0,2500.0,0.775,2589425.015621651,1.0523381897376316,10.551425750882084,335.2121551907313,91.46067980016417,inf
London,1500.0,2500.0,0.8,2618922.5967707364,1.0523381897376316,10.551425750882084,332.78769646614893,91.46067980016417,inf
London,1500.0,2500.0,0.825,2648420.177919822,1.0523381897376316,10.551425750882084,330.36323774156654,91.46067980016417,inf
London,1500.0,2500.0,0.85,2677917.7590689072,1.0523381897376316,10.551425750882084,327.9387790169842,91.46067980016417,inf
London,1500.0,2500.0,0.875,2707415.3402179927,1.0523381897376316,10.551425750882084,325.51432029240186,91.46067980016417,inf
London,1500.0,2500.0,0.9,2736912.9213670786,1.0523381897376316,10.551425750882084,323.08986156781947,91.46067980016417,inf
London,1500.0,2500.0,0.925,2766410.502516164,1.0523381897376316,10.551425750882084,320.6654028432371,91.46067980016417,inf
London,1500.0,2500.0,0.95,2795908.08366525,1.0523381897376316,10.551425750882084,318.2409441186547,91.46067980016417,inf
London,1500.0,2500.0,0.975,2825405.6648143353,1.0523381897376316,10.551425750882084,315.8164853940723,91.46067980016417,inf
London,1500.0,2500.0,1.0,2854903.2459634207,1.0523381897376316,10.551425750882084,313.39202666948995,91.46067980016417,inf
Seville,700.0,500.0,0.0,615000.0,1.133478866727121,10.296163759817517,373.6768911317727,70.80742951401875,5.416666666666664
Seville,700.0,500.0,0.025,644497.5811490855,1.133478866727121,10.296163759817517,371.2524324071903,70.80742951401875,5.8333333333333295
Seville,700.0,500.0,0.05,673995.1622981711,1.133478866727121,10.296163759817517,368.827973682608,70.80742951401875,6.166666666666662
Seville,700.0,500.0,0.075,703492.7434472565,1.133478866727121,10.296163759817517,366.4035149580256,70.80742951401875,6.583333333333327
Seville,700.0,500.0,0.1,732990.324596342,1.133478866727121,10.296163759817517,363.9790562334432,70.80742951401875,6.999999999999992
Seville,700.0,500.0,0.125,762487.9057454276,1.133478866727121,10.296163759817517,361.55459750886087,70.80742951401875,7.416666666666657
Seville,700.0,500.0,0.15,791985.4868945131,1.133478866727121,10.296163759817517,359.1301387842785,70.80742951401875,7.833333333333322
Seville,700.0,500.0,0.175,821483.0680435987,1.133478866727121,10.296163759817517,356.7056800596961,70.80742951401875,8.333333333333323
Seville,700.0,500.0,0.2,850980.6491926841,1.133478866727121,10.296163759817517,354.28122133511374,70.80742951401875,8.749999999999993
Seville,700.0,500.0,0.225,880478.2303417696,1.133478866727121,10.296163759817517,351.8567626105314,70.80742951401875,9.249999999999996
Seville,700.0,500.0,0.25,909975.8114908552,1.133478866727121,10.296163759817517,349.432303885949,70.80742951401875,9.833333333333334
Seville,700.0,500.0,0.275,939473.3926399406,1.133478866727121,10.296163759817517,347.0078451613666,70.80742951401875,11.416666666666679
Seville,700.0,500.0,0.3,968970.9737890263,1.133478866727121,10.296163759817517,344.5833864367843,70.80742951401875,12.08333333333335
Seville,700.0,500.0,0.325,998468.5549381117,1.133478866727121,10.296163759817517,342.1589277122019,70.80742951401875,12.750000000000021
Seville,700.0,500.0,0.35,1027966.1360871972,1.133478866727121,10.296163759817517,339.7344689876195,70.80742951401875,13.416666666666693
Seville,700.0,500.0,0.375,1057463.7172362828,1.133478866727121,10.296163759817517,337.31001026303716,70.80742951401875,14.250000000000032
Seville,700.0,500.0,0.4,1086961.2983853682,1.133478866727121,10.296163759817517,334.88555153845476,70.80742951401875,15.083333333333371
Seville,700.0,500.0,0.425,1116458.8795344536,1.133478866727121,10.296163759817517,332.46109281387237,70.80742951401875,15.91666666666671
Seville,700.0,500.0,0.45,1145956.4606835393,1.133478866727121,10.296163759817517,330.03663408929003,70.80742951401875,16.916666666666696
Seville,700.0,500.0,0.475,1175454.041832625,1.133478866727121,10.296163759817517,327.61217536470764,70.80742951401875,17.916666666666682
Seville,700.0,500.0,0.5,1204951.6229817104,1.133478866727121,10.296163759817517,325.1877166401253,70.80742951401875,19.083333333333332
Seville,700.0,500.0,0.525,1234449.2041307958,1.133478866727121,10.296163759817517,322.7632579155429,70.80742951401875,20.333333333333314
Seville,700.0,500.0,0.55,1263946.7852798812,1.133478866727121,10.296163759817517,320.3387991909606,70.80742951401875,22.91666666666661
Seville,700.0,500.0,0.575,1293444.3664289669,1.133478866727121,10.296163759817517,317.9143404663782,70.80742951401875,24.666666666666586
Seville,700.0,500.0,0.6,1322941.9475780525,1.133478866727121,10.296163759817517,315.4898817417958,70.80742951401875,inf
Seville,700.0,500.0,0.625,1352439.528727138,1.133478866727121,10.296163759817517,313.06542301721345,70.80742951401875,inf
Seville,700.0,500.0,0.65,1381937.1098762234,1.133478866727121,10.296163759817517,310.64096429263105,70.80742951401875,inf
Seville,700.0,500.0,0.675,1411434.6910253088,1.133478866727121,10.296163759817517,308.2165055680487,70.80742951401875,inf
Seville,700.0,500.0,0.7,1440932.2721743945,1.133478866727121,10.296163759817517,305.7920468434663,70.80742951401875,inf
Seville,700.0,500.0,0.725,1470429.85332348,1.133478866727121,10.296163759817517,303.36758811888393,70.80742951401875,inf
Seville,700.0,500.0,0.75,1499927.4344725653,1.133478866727121,10.296163759817517,300.9431293943016,70.80742951401875,inf
Seville,700.0,500.0,0.775,1529425.015621651,1.133478866727121,10.296163759817517,298.5186706697192,70.80742951401875,inf
Seville,700.0,500.0,0.8,1558922.5967707364,1.133478866727121,10.296163759817517,296.09421194513686,70.80742951401875,inf
Seville,700.0,500.0,0.825,1588420.1779198218,1.133478866727121,10.296163759817517,293.6697532205545,70.80742951401875,inf
Seville,700.0,500.0,0.85,1617917.7590689075,1.133478866727121,10.296163759817517,291.2452944959721,70.80742951401875,inf
Seville,700.0,500.0,0.875,1647415.340217993,1.133478866727121,10.296163759817517,288.82083577138974,70.80742951401875,inf
Seville,700.0,500.0,0.9,1676912.9213670786,1.133478866727121,10.296163759817517,286.39637704680734,70.80742951401875,inf
Seville,700.0,500.0,0.925,1706410.502516164,1.133478866727121,10.296163759817517,283.97191832222495,70.80742951401875,inf
Seville,700.0,500.0,0.95,1735908.0836652496,1.133478866727121,10.296163759817517,281.5474595976426,70.80742951401875,inf
Seville,700.0,500.0,0.975,1765405.664814335,1.133478866727121,10.296163759817517,279.1230008730603,70.80742951401875,inf
Seville,700.0,500.0,1.0,1794903.2459634205,1.133478866727121,10.296163759817517,276.6985421484779,70.80742951401875,inf
Seville,700.0,1500.0,0.0,865000.0,0.963020593478424,11.950836792280862,369.3041721514652,73.51170112469852,8.499999999999991
Seville,700.0,1500.0,0.025,894497.5811490855,0.963020593478424,11.950836792280862,366.8797134268828,73.51170112469852,8.999999999999995
Seville,700.0,1500.0,0.05,923995.1622981711,0.963020593478424,11.950836792280862,364.4552547023004,73.51170112469852,9.499999999999998
Seville,700.0,1500.0,0.075,953492.7434472565,0.963020593478424,11.950836792280862,362.03079597771807,73.51170112469852,10.000000000000002
Seville,700.0,1500.0,0.1,982990.324596342,0.963020593478424,11.950836792280862,359.6063372531357,73.51170112469852,10.500000000000005
Seville,700.0,1500.0,0.125,1012487.9057454276,0.963020593478424,11.950836792280862,357.1818785285533,73.51170112469852,11.083333333333343
Seville,700.0,1500.0,0.15,1041985.4868945131,0.963020593478424,11.950836792280862,354.75741980397095,73.51170112469852,11.750000000000014
Seville,700.0,1500.0,0.175,1071483.0680435987,0.963020593478424,11.950836792280862,352.33296107938855,73.51170112469852,15.666666666666709
Seville,700.0,1500.0,0.2,1100980.649192684,0.963020593478424,11.950836792280862,349.9085023548062,73.51170112469852,16.583333333333368
Seville,700.0,1500.0,0.225,1130478.2303417698,0.963020593478424,11.950836792280862,347.4840436302238,73.51170112469852,17.50000000000002
Seville,700.0,1500.0,0.25,1159975.8114908552,0.963020593478424,11.950836792280862,345.0595849056415,73.51170112469852,18.58333333333334
Seville,700.0,1500.0,0.275,1189473.3926399406,0.963020593478424,11.950836792280862,342.6351261810591,73.51170112469852,19.666666666666657
Seville,700.0,1500.0,0.3,1218970.9737890263,0.963020593478424,11.950836792280862,340.2106674564767,73.51170112469852,20.91666666666664
Seville,700.0,1500.0,0.325,1248468.5549381117,0.963020593478424,11.950836792280862,337.78620873189436,73.51170112469852,22.333333333333286
Seville,700.0,1500.0,0.35,1277966.1360871973,0.963020593478424,11.950836792280862,335.36175000731197,73.51170112469852,inf
Seville,700.0,1500.0,0.375,1307463.7172362828,0.963020593478424,11.950836792280862,332.9372912827296,73.51170112469852,inf
Seville,700.0,1500.0,0.4,1336961.2983853682,0.963020593478424,11.950836792280862,330.51283255814724,73.51170112469852,inf
Seville,700.0,1500.0,0.425,1366458.8795344536,0.963020593478424,11.950836792280862,328.08837383356484,73.51170112469852,inf
Seville,700.0,1500.0,0.45,1395956.4606835393,0.963020593478424,11.950836792280862,325.6639151089825,73.51170112469852,inf
Seville,700.0,1500.0,0.475,1425454.041832625,0.963020593478424,11.950836792280862,323.2394563844001,73.51170112469852,inf
Seville,700.0,1500.0,0.5,1454951.6229817104,0.963020593478424,11.950836792280862,320.8149976598178,73.51170112469852,inf
Seville,700.0,1500.0,0.525,1484449.2041307958,0.963020593478424,11.950836792280862,318.3905389352354,73.51170112469852,inf
Seville,700.0,1500.0,0.55,1513946.7852798812,0.963020593478424,11.950836792280862,315.966080210653,73.51170112469852,inf
Seville,700.0,1500.0,0.575,1543444.3664289669,0.963020593478424,11.950836792280862,313.54162148607065,73.51170112469852,inf
Seville,700.0,1500.0,0.6,1572941.9475780525,0.963020593478424,11.950836792280862,311.11716276148826,73.51170112469852,inf
Seville,700.0,1500.0,0.625,1602439.528727138,0.963020593478424,11.950836792280862,308.69270403690587,73.51170112469852,inf
Seville,700.0,1500.0,0.65,1631937.1098762234,0.963020593478424,11.950836792280862,306.26824531232353,73.51170112469852,inf
Seville,700.0,1500.0,0.675,1661434.6910253088,0.963020593478424,11.950836792280862,303.8437865877412,73.51170112469852,inf
Seville,700.0,1500.0,0.7,1690932.2721743945,0.963020593478424,11.950836792280862,301.41932786315874,73.51170112469852,inf
Seville,700.0,1500.0,0.725,1720429.85332348,0.963020593478424,11.950836792280862,298.9948691385764,73.51170112469852,inf
Seville,700.0,1500.0,0.75,1749927.4344725653,0.963020593478424,11.950836792280862,296.57041041399407,73.51170112469852,inf
Seville,700.0,1500.0,0.775,1779425.015621651,0.963020593478424,11.950836792280862,294.1459516894116,73.51170112469852,inf
Seville,700.0,1500.0,0.8,1808922.5967707364,0.963020593478424,11.950836792280862,291.7214929648293,73.51170112469852,inf
Seville,700.0,1500.0,0.825,1838420.1779198218,0.963020593478424,11.950836792280862,289.29703424024694,73.51170112469852,inf
Seville,700.0,1500.0,0.85,1867917.7590689075,0.963020593478424,11.950836792280862,286.87257551566455,73.51170112469852,inf
Seville,700.0,1500.0,0.875,1897415.340217993,0.963020593478424,11.950836792280862,284.44811679108216,73.51170112469852,inf
Seville,700.0,1500.0,0.9,1926912.9213670786,0.963020593478424,11.950836792280862,282.0236580664998,73.51170112469852,inf
Seville,700.0,1500.0,0.925,1956410.502516164,0.963020593478424,11.950836792280862,279.5991993419174,73.51170112469852,inf
Seville,700.0,1500.0,0.95,1985908.0836652496,0.963020593478424,11.950836792280862,277.17474061733503,73.51170112469852,inf
Seville,700.0,1500.0,0.975,2015405.664814335,0.963020593478424,11.950836792280862,274.7502818927527,73.51170112469852,inf
Seville,700.0,1500.0,1.0,2044903.2459634205,0.963020593478424,11.950836792280862,272.32582316817036,73.51170112469852,inf
Seville,700.0,2500.0,0.0,1115000.0,0.8046929698567078,12.4814044662818,369.8109382012685,77.02115292024644,12.166666666666684
Seville,700.0,2500.0,0.025,1144497.5811490854,0.8046929698567078,12.4814044662818,367.3864794766862,77.02115292024644,18.58333333333334
Seville,700.0,2500.0,0.05,1173995.162298171,0.8046929698567078,12.4814044662818,364.9620207521038,77.02115292024644,19.666666666666657
Seville,700.0,2500.0,0.075,1203492.7434472565,0.8046929698567078,12.4814044662818,362.53756202752146,77.02115292024644,20.833333333333307
Seville,700.0,2500.0,0.1,1232990.3245963422,0.8046929698567078,12.4814044662818,360.11310330293907,77.02115292024644,22.08333333333329
Seville,700.0,2500.0,0.125,1262487.9057454276,0.8046929698567078,12.4814044662818,357.6886445783567,77.02115292024644,23.499999999999936
Seville,700.0,2500.0,0.15,1291985.486894513,0.8046929698567078,12.4814044662818,355.26418585377434,77.02115292024644,inf
Seville,700.0,2500.0,0.175,1321483.0680435987,0.8046929698567078,12.4814044662818,352.83972712919194,77.02115292024644,inf
Seville,700.0,2500.0,0.2,1350980.649192684,0.8046929698567078,12.4814044662818,350.41526840460955,77.02115292024644,inf
Seville,700.0,2500.0,0.225,1380478.2303417698,0.8046929698567078,12.4814044662818,347.99080968002716,77.02115292024644,inf
Seville,700.0,2500.0,0.25,1409975.8114908552,0.8046929698567078,12.4814044662818,345.5663509554448,77.02115292024644,inf
Seville,700.0,2500.0,0.275,1439473.3926399406,0.8046929698567078,12.4814044662818,343.1418922308625,77.02115292024644,inf
Seville,700.0,2500.0,0.3,1468970.9737890263,0.8046929698567078,12.4814044662818,340.7174335062801,77.02115292024644,inf
Seville,700.0,2500.0,0.325,1498468.5549381117,0.8046929698567078,12.4814044662818,338.2929747816977,77.02115292024644,inf
Seville,700.0,2500.0,0.35,1527966.1360871973,0.8046929698567078,12.4814044662818,335.86851605711536,77.02115292024644,inf
Seville,700.0,2500.0,0.375,1557463.7172362828,0.8046929698567078,12.4814044662818,333.44405733253296,77.02115292024644,inf
Seville,700.0,2500.0,0.4,1586961.2983853682,0.8046929698567078,12.4814044662818,331.01959860795057,77.02115292024644,inf
Seville,700.0,2500.0,0.425,1616458.8795344536,0.8046929698567078,12.4814044662818,328.59513988336823,77.02115292024644,inf
Seville,700.0,2500.0,0.45,1645956.4606835393,0.8046929698567078,12.4814044662818,326.1706811587859,77.02115292024644,inf
Seville,700.0,2500.0,0.475,1675454.041832625,0.8046929698567078,12.4814044662818,323.74622243420345,77.02115292024644,inf
Seville,700.0,2500.0,0.5,1704951.6229817104,0.8046929698567078,12.4814044662818,321.3217637096211,77.02115292024644,inf
Seville,700.0,2500.0,0.525,1734449.2041307958,0.8046929698567078,12.4814044662818,318.8973049850388,77.02115292024644,inf
Seville,700.0,2500.0,0.55,1763946.7852798812,0.8046929698567078,12.4814044662818,316.4728462604564,77.02115292024644,inf
Seville,700.0,2500.0,0.575,1793444.3664289669,0.8046929698567078,12.4814044662818,314.048387535874,77.02115292024644,inf
Seville,700.0,2500.0,0.6,1822941.9475780525,0.8046929698567078,12.4814044662818,311.62392881129165,77.02115292024644,inf
Seville,700.0,2500.0,0.625,1852439.528727138,0.8046929698567078,12.4814044662818,309.19947008670925,77.02115292024644,inf
Seville,700.0,2500.0,0.65,1881937.1098762234,0.8046929698567078,12.4814044662818,306.77501136212686,77.02115292024644,inf
Seville,700.0,2500.0,0.675,1911434.6910253088,0.8046929698567078,12.4814044662818,304.3505526375445,77.02115292024644,inf
Seville,700.0,2500.0,0.7,1940932.2721743945,0.8046929698567078,12.4814044662818,301.9260939129622,77.02115292024644,inf
Seville,700.0,2500.0,0.725,1970429.85332348,0.8046929698567078,12.4814044662818,299.50163518837974,77.02115292024644,inf
Seville,700.0,2500.0,0.75,1999927.4344725653,0.8046929698567078,12.4814044662818,297.0771764637974,77.02115292024644,inf
Seville,700.0,2500.0,0.775,2029425.015621651,0.8046929698567078,12.4814044662818,294.65271773921506,77.02115292024644,inf
Seville,700.0,2500.0,0.8,2058922.5967707364,0.8046929698567078,12.4814044662818,292.22825901463267,77.02115292024644,inf
Seville,700.0,2500.0,0.825,2088420.1779198218,0.8046929698567078,12.4814044662818,289.8038002900503,77.02115292024644,inf
Seville,700.0,2500.0,0.85,2117917.7590689072,0.8046929698567078,12.4814044662818,287.37934156546794,77.02115292024644,inf
Seville,700.0,2500.0,0.875,2147415.3402179927,0.8046929698567078,12.4814044662818,284.9548828408856,77.02115292024644,inf
Seville,700.0,2500.0,0.9,2176912.9213670786,0.8046929698567078,12.4814044662818,282.53042411630315,77.02115292024644,inf
Seville,700.0,2500.0,0.925,2206410.502516164,0.8046929698567078,12.4814044662818,280.1059653917208,77.02115292024644,inf
Seville,700.0,2500.0,0.95,2235908.08366525,0.8046929698567078,12.4814044662818,277.6815066671384,77.02115292024644,inf
Seville,700.0,2500.0,0.975,2265405.6648143353,0.8046929698567078,12.4814044662818,275.257047942556,77.02115292024644,inf
Seville,700.0,2500.0,1.0,2294903.2459634207,0.8046929698567078,12.4814044662818,272.8325892179737,77.02115292024644,inf
Seville,1100.0,500.0,0.0,895000.0,0.8870228946509496,9.237646455852655,496.1560785943724,95.08534920430779,6.083333333333329
Seville,1100.0,500.0,0.025,924497.5811490855,0.8870228946509496,9.237646455852655,493.73161986979005,95.08534920430779,6.333333333333328
Seville,1100.0,500.0,0.05,953995.1622981711,0.8870228946509496,9.237646455852655,491.30716114520766,95.08534920430779,6.66666666666666
Seville,1100.0,500.0,0.075,983492.7434472565,0.8870228946509496,9.237646455852655,488.88270242062526,95.08534920430779,6.999999999999992
Seville,1100.0,500.0,0.1,1012990.324596342,0.8870228946509496,9.237646455852655,486.4582436960429,95.08534920430779,7.249999999999991
Seville,1100.0,500.0,0.125,1042487.9057454276,0.8870228946509496,9.237646455852655,484.03378497146053,95.08534920430779,7.583333333333323
Seville,1100.0,500.0,0.15,1071985.486894513,0.8870228946509496,9.237646455852655,481.6093262468782,95.08534920430779,7.916666666666655
Seville,1100.0,500.0,0.175,1101483.0680435987,0.8870228946509496,9.237646455852655,479.1848675222958,95.08534920430779,8.24999999999999
Seville,1100.0,500.0,0.2,1130980.649192684,0.8870228946509496,9.237646455852655,476.76040879771347,95.08534920430779,8.666666666666659
Seville,1100.0,500.0,0.225,1160478.2303417698,0.8870228946509496,9.237646455852655,474.335950073131,95.08534920430779,8.999999999999995
Seville,1100.0,500.0,0.25,1189975.8114908552,0.8870228946509496,9.237646455852655,471.9114913485487,95.08534920430779,10.16666666666667
Seville,1100.0,500.0,0.275,1219473.3926399406,0.8870228946509496,9.237646455852655,469.48703262396634,95.08534920430779,10.58333333333334
Seville,1100.0,500.0,0.3,1248970.9737890263,0.8870228946509496,9.237646455852655,467.06257389938395,95.08534920430779,11.000000000000009
Seville,1100.0,500.0,0.325,1278468.5549381117,0.8870228946509496,9.237646455852655,464.63811517480156,95.08534920430779,11.500000000000012
Seville,1100.0,500.0,0.35,1307966.1360871973,0.8870228946509496,9.237646455852655,462.2136564502192,95.08534920430779,11.916666666666682
Seville,1100.0,500.0,0.375,1337463.7172362828,0.8870228946509496,9.237646455852655,459.7891977256368,95.08534920430779,12.416666666666686
Seville,1100.0,500.0,0.4,1366961.2983853682,0.8870228946509496,9.237646455852655,457.36473900105443,95.08534920430779,13.000000000000023
Seville,1100.0,500.0,0.425,1396458.8795344536,0.8870228946509496,9.237646455852655,454.9402802764721,95.08534920430779,13.500000000000027
Seville,1100.0,500.0,0.45,1425956.4606835393,0.8870228946509496,9.237646455852655,452.51582155188976,95.08534920430779,14.083333333333364
Seville,1100.0,500.0,0.475,1455454.041832625,0.8870228946509496,9.237646455852655,450.09136282730736,95.08534920430779,14.666666666666702
Seville,1100.0,500.0,0.5,1484951.6229817104,0.8870228946509496,9.237646455852655,447.66690410272497,95.08534920430779,15.333333333333373
Seville,1100.0,500.0,0.525,1514449.2041307958,0.8870228946509496,9.237646455852655,445.24244537814263,95.08534920430779,16.000000000000043
Seville,1100.0,500.0,0.55,1543946.7852798812,0.8870228946509496,9.237646455852655,442.81798665356024,95.08534920430779,16.6666666666667
Seville,1100.0,500.0,0.575,1573444.3664289669,0.8870228946509496,9.237646455852655,440.39352792897785,95.08534920430779,17.50000000000002
Seville,1100.0,500.0,0.6,1602941.9475780525,0.8870228946509496,9.237646455852655,437.9690692043955,95.08534920430779,18.25000000000001
Seville,1100.0,500.0,0.625,1632439.528727138,0.8870228946509496,9.237646455852655,435.5446104798131,95.08534920430779,19.999999999999986
Seville,1100.0,500.0,0.65,1661937.1098762234,0.8870228946509496,9.237646455852655,433.1201517552307,95.08534920430779,20.99999999999997
Seville,1100.0,500.0,0.675,1691434.6910253088,0.8870228946509496,9.237646455852655,430.6956930306484,95.08534920430779,22.08333333333329
Seville,1100.0,500.0,0.7,1720932.2721743945,0.8870228946509496,9.237646455852655,428.27123430606605,95.08534920430779,23.24999999999994
Seville,1100.0,500.0,0.725,1750429.85332348,0.8870228946509496,9.237646455852655,425.8467755814836,95.08534920430779,24.499999999999922
Seville,1100.0,500.0,0.75,1779927.4344725653,0.8870228946509496,9.237646455852655,423.42231685690126,95.08534920430779,inf
Seville,1100.0,500.0,0.775,1809425.015621651,0.8870228946509496,9.237646455852655,420.9978581323189,95.08534920430779,inf
Seville,1100.0,500.0,0.8,1838922.5967707364,0.8870228946509496,9.237646455852655,418.5733994077366,95.08534920430779,inf
Seville,1100.0,500.0,0.825,1868420.1779198218,0.8870228946509496,9.237646455852655,416.1489406831542,95.08534920430779,inf
Seville,1100.0,500.0,0.85,1897917.7590689075,0.8870228946509496,9.237646455852655,413.7244819585718,95.08534920430779,inf
Seville,1100.0,500.0,0.875,1927415.340217993,0.8870228946509496,9.237646455852655,411.30002323398946,95.08534920430779,inf
Seville,1100.0,500.0,0.9,1956912.9213670786,0.8870228946509496,9.237646455852655,408.875564509407,95.08534920430779,inf
Seville,1100.0,500.0,0.925,1986410.502516164,0.8870228946509496,9.237646455852655,406.4511057848247,95.08534920430779,inf
Seville,1100.0,500.0,0.95,2015908.0836652496,0.8870228946509496,9.237646455852655,404.0266470602423,95.08534920430779,inf
Seville,1100.0,500.0,0.975,2045405.664814335,0.8870228946509496,9.237646455852655,401.60218833565995,95.08534920430779,inf
Seville,1100.0,500.0,1.0,2074903.2459634205,0.8870228946509496,9.237646455852655,399.17772961107755,95.08534920430779,inf
Seville,1100.0,1500.0,0.0,1145000.0,0.8946451023903758,9.220399518902099,582.3717804444024,112.88205176031809,6.749999999999993
Seville,1100.0,1500.0,0.025,1174497.5811490854,0.8946451023903758,9.220399518902099,579.94732171982,112.88205176031809,6.999999999999992
Seville,1100.0,1500.0,0.05,1203995.162298171,0.8946451023903758,9.220399518902099,577.5228629952376,112.88205176031809,7.249999999999991
Seville,1100.0,1500.0,0.075,1233492.7434472565,0.8946451023903758,9.220399518902099,575.0984042706552,112.88205176031809,7.583333333333323
Seville,1100.0,1500.0,0.1,1262990.3245963422,0.8946451023903758,9.220399518902099,572.6739455460729,112.88205176031809,7.833333333333322
Seville,1100.0,1500.0,0.125,1292487.9057454276,0.8946451023903758,9.220399518902099,570.2494868214906,112.88205176031809,8.166666666666655
Seville,1100.0,1500.0,0.15,1321985.486894513,0.8946451023903758,9.220399518902099,567.8250280969081,112.88205176031809,8.416666666666657
Seville,1100.0,1500.0,0.175,1351483.0680435987,0.8946451023903758,9.220399518902099,565.4005693723258,112.88205176031809,8.749999999999993
Seville,1100.0,1500.0,0.2,1380980.649192684,0.8946451023903758,9.220399518902099,562.9761106477433,112.88205176031809,8.999999999999995
Seville,1100.0,1500.0,0.225,1410478.2303417698,0.8946451023903758,9.220399518902099,560.551651923161,112.88205176031809,11.333333333333345
Seville,1100.0,1500.0,0.25,1439975.8114908552,0.8946451023903758,9.220399518902099,558.1271931985787,112.88205176031809,11.750000000000014
Seville,1100.0,1500.0,0.275,1469473.3926399406,0.8946451023903758,9.220399518902099,555.7027344739963,112.88205176031809,12.166666666666684
Seville,1100.0,1500.0,0.3,1498970.9737890263,0.8946451023903758,9.220399518902099,553.2782757494139,112.88205176031809,12.583333333333353
Seville,1100.0,1500.0,0.325,1528468.5549381117,0.8946451023903758,9.220399518902099,550.8538170248315,112.88205176031809,13.000000000000023
Seville,1100.0,1500.0,0.35,1557966.1360871973,0.8946451023903758,9.220399518902099,548.4293583002492,112.88205176031809,13.416666666666693
Seville,1100.0,1500.0,0.375,1587463.7172362828,0.8946451023903758,9.220399518902099,546.0048995756667,112.88205176031809,13.916666666666696
Seville,1100.0,1500.0,0.4,1616961.2983853682,0.8946451023903758,9.220399518902099,543.5804408510844,112.88205176031809,14.4166666666667
Seville,1100.0,1500.0,0.425,1646458.8795344536,0.8946451023903758,9.220399518902099,541.1559821265021,112.88205176031809,14.916666666666703
Seville,1100.0,1500.0,0.45,1675956.4606835393,0.8946451023903758,9.220399518902099,538.7315234019197,112.88205176031809,15.416666666666707
Seville,1100.0,1500.0,0.475,1705454.041832625,0.8946451023903758,9.220399518902099,536.3070646773373,112.88205176031809,16.000000000000043
Seville,1100.0,1500.0,0.5,1734951.6229817104,0.8946451023903758,9.220399518902099,533.882605952755,112.88205176031809,16.583333333333368
